                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       42                        1                     -158                        0                      158 -0.9999944439971669E+000  0.1083601409166420E-001 -0.1674646105264342E-003  0.3112242175734874E+000  0.5870960069737247E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.7430882992974669E-002  0.1590198134110038E-002 -0.4776719501341547E-003  0.1589489861928311E-002 -0.4791977336217777E-003  0.3376600351867400E-013  0.5743296627787086E-007  0.3143071216614765E+008  0.3421638022472812E+030  0.8802912257907520E+001  0.3892618142316296E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.8349851357179238E-002  0.1590335686968191E-002 -0.4781718497937830E-003  0.1589446399615330E-002 -0.4801025118026644E-003  0.5913156318855315E-013  0.7252268671629956E-007  0.3142719912181407E+008  0.4853955224359053E+030  0.8801114198809492E+001  0.3891355618690693E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.9746695126362705E-002  0.1590575517024395E-002 -0.4790444497265157E-003  0.1589357383309376E-002 -0.4816634858945308E-003  0.1006546625848982E-012  0.9882918919735599E-007  0.3142095492048138E+008  0.7718589628131536E+030  0.8797918483313302E+001  0.3889112151659474E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1172957197444048E-001  0.1590979924519916E-002 -0.4805135396363615E-003  0.1589222872009732E-002 -0.4842906933627782E-003  0.2229638418418765E-012  0.1431630919789630E-006  0.3141040489872044E+008  0.1344785843567650E+031  0.8792520121599235E+001  0.3885323526924107E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1306854365205059E-001  0.1591295261157425E-002 -0.4816499128193805E-003  0.1589108812865027E-002 -0.4863186154862242E-003  0.3280254242219607E-012  0.1777424437080171E-006  0.3140216578342090E+008  0.1859360405852860E+031  0.8788305148143580E+001  0.3882366429922671E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1440751532966070E-001  0.1591644970081646E-002 -0.4829064644475526E-003  0.1588994888334465E-002 -0.4885748184468256E-003  0.5049132880661913E-012  0.2160718846681168E-006  0.3139302975729479E+008  0.2490639605076643E+031  0.8783632215227446E+001  0.3879089059274745E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1616039198067824E-001  0.1592154693995142E-002 -0.4847336074717310E-003  0.1588813369051573E-002 -0.4918217581433148E-003  0.7590183269367044E-012  0.2719174541025006E-006  0.3137970331667398E+008  0.3513156272799137E+031  0.8776817582261671E+001  0.3874311625247094E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.1791326863169577E-001  0.1592723730337682E-002 -0.4867619554398872E-003  0.1588630124933463E-002 -0.4954290259408218E-003  0.1184959115450078E-011  0.3342080659769303E-006  0.3136487240206400E+008  0.4782347128094629E+031  0.8769236277972498E+001  0.3868999300851417E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2016840980679306E-001  0.1593542874456728E-002 -0.4896673480790398E-003  0.1588342030905460E-002 -0.5005576597924001E-003  0.1819818934921720E-011  0.4238340348753199E-006  0.3134366754122632E+008  0.6820356340110371E+031  0.8758402711821896E+001  0.3861412718746542E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2242355098189034E-001  0.1594460036341830E-002 -0.4928956799534455E-003  0.1588045336739127E-002 -0.5062346898611539E-003  0.2828974302601089E-011  0.5241748152708018E-006  0.3131997569615312E+008  0.9365762174132809E+031  0.8746304777616952E+001  0.3852947508410007E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2490033404304114E-001  0.1595582751672511E-002 -0.4968086885449504E-003  0.1587677907163290E-002 -0.5130725159482063E-003  0.4145891244434271E-011  0.6467426093966943E-006  0.3129091421931731E+008  0.1281171157781540E+032  0.8731465541670596E+001  0.3842579735883554E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.2737711710419195E-001  0.1596829446118381E-002 -0.5010961890907362E-003  0.1587309546382708E-002 -0.5205090436308579E-003  0.6066700575855831E-011  0.7823319232375599E-006  0.3125899479111049E+008  0.1700865699341081E+032  0.8715193520533274E+001  0.3831212615585796E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3099852327334694E-001  0.1598868487973611E-002 -0.5080288376418465E-003  0.1586608916708890E-002 -0.5324028214518886E-003  0.9619965560485489E-011  0.1004056272825441E-005  0.3120767765398002E+008  0.2464471193081212E+032  0.8689077092961560E+001  0.3812991370632807E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3461992944250194E-001  0.1601157488251574E-002 -0.5157030133366505E-003  0.1585886482443244E-002 -0.5453875022098408E-003  0.1462956724892911E-010  0.1253929379076774E-005  0.3115096956428050E+008  0.3425992184025560E+032  0.8660274811762854E+001  0.3792940157346141E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3714789747025999E-001  0.1602916551417870E-002 -0.5214816319961299E-003  0.1585383819474134E-002 -0.5550992677090465E-003  0.1902196001747374E-010  0.1445218795265965E-005  0.3110832623757451E+008  0.4226215559665923E+032  0.8638675266306826E+001  0.3777917877174986E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.3937709683054759E-001  0.1604581432485117E-002 -0.5268585288812742E-003  0.1584948705290430E-002 -0.5640207226179900E-003  0.2339921431478169E-010  0.1625380237997597E-005  0.3106759887776568E+008  0.5026438935306287E+032  0.8618054239185760E+001  0.3763600690152378E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4138341753795411E-001  0.1606171298436924E-002 -0.5319152066529609E-003  0.1584522773091011E-002 -0.5723372087723057E-003  0.2824791819386222E-010  0.1796775340870429E-005  0.3102900468508133E+008  0.5826662310946430E+032  0.8598540129594136E+001  0.3750069218093824E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4321593657665807E-001  0.1607699953037850E-002 -0.5367079907851462E-003  0.1584156121021108E-002 -0.5801319330963827E-003  0.3258496058490499E-010  0.1961043878477348E-005  0.3099198693793378E+008  0.6626885686586793E+032  0.8579839282941284E+001  0.3737119771491416E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4593711156760537E-001  0.1610106403667974E-002 -0.5441226204291140E-003  0.1583568758687875E-002 -0.5920609771999896E-003  0.4102783253839227E-010  0.2218549587999394E-005  0.3093407715466239E+008  0.7943025053765603E+032  0.8550624377478179E+001  0.3716922779554010E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4837688031311878E-001  0.1612404433756263E-002 -0.5510569059904694E-003  0.1583076239648197E-002 -0.6030287341080305E-003  0.4816313837724166E-010  0.2463451097832039E-005  0.3087969074118688E+008  0.9259164420944411E+032  0.8523262173443401E+001  0.3698034704796883E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.4951216220910803E-001  0.1613519719971262E-002 -0.5543718684750461E-003  0.1582828076337499E-002 -0.6082418373402867E-003  0.5357874069267095E-010  0.2581893938811080E-005  0.3085342029276911E+008  0.9917234104535141E+032  0.8510060961777860E+001  0.3688934599056993E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5059927652014702E-001  0.1614615394268268E-002 -0.5575975073253812E-003  0.1582618732611266E-002 -0.6132475823925562E-003  0.5549584752568476E-010  0.2698007462146115E-005  0.3082758010734437E+008  0.1057530378812565E+033  0.8497078084704299E+001  0.3679995223100930E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5264788853012425E-001  0.1616754992299788E-002 -0.5638093400314934E-003  0.1582196275265990E-002 -0.6228441931658174E-003  0.6648117157936358E-010  0.2923896855796129E-005  0.3077707344579864E+008  0.1189144315530424E+033  0.8471706311407587E+001  0.3662555341778813E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5713769892717446E-001  0.1621791975632785E-002 -0.5779996896812853E-003  0.1581333311888549E-002 -0.6442097108098009E-003  0.8284283399987381E-010  0.3452004335743276E-005  0.3066046485881656E+008  0.1513779653978692E+033  0.8413345146451565E+001  0.3622534156029461E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.5914950389796402E-001  0.1624206884351195E-002 -0.5845923941604047E-003  0.1581000546362425E-002 -0.6539054233067653E-003  0.9641752387315304E-010  0.3703528728343980E-005  0.3060565494455188E+008  0.1676097323202870E+033  0.8386022465927670E+001  0.3603842511874899E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6103893703936696E-001  0.1626566982148964E-002 -0.5909089460609012E-003  0.1580687705564668E-002 -0.6630856490939652E-003  0.1028167680526135E-009  0.3947999615877946E-005  0.3055223772331221E+008  0.1838414992427026E+033  0.8359414588949594E+001  0.3585679970353480E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6282354814504003E-001  0.1628879614278439E-002 -0.5969805548248898E-003  0.1580443886146435E-002 -0.6717515531265458E-003  0.1152887520597742E-009  0.4186398289510780E-005  0.3050034174632774E+008  0.2000732661651182E+033  0.8333610499833398E+001  0.3568096702666827E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6451717915636790E-001  0.1631150614751442E-002 -0.6028327228016744E-003  0.1580209337699268E-002 -0.6800142075590264E-003  0.1226390669336809E-009  0.4419296744669039E-005  0.3044978274357085E+008  0.2163050330875338E+033  0.8308512801331551E+001  0.3551024300694311E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6613096278999962E-001  0.1633384857244162E-002 -0.6084867285730133E-003  0.1580040723205929E-002 -0.6878590596065557E-003  0.1333896840159876E-009  0.4647354198249061E-005  0.3040043016356905E+008  0.2325368000099516E+033  0.8284053932310760E+001  0.3534414404370811E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6767400211730763E-001  0.1635586372018435E-002 -0.6139603914429733E-003  0.1579874895896192E-002 -0.6953735584523361E-003  0.1420988381954226E-009  0.4870896286971591E-005  0.3035213997408783E+008  0.2487685669323695E+033  0.8260155741431308E+001  0.3518213068040260E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.6943354312073864E-001  0.1638175945163166E-002 -0.6202785918086104E-003  0.1579751016794793E-002 -0.7038935944265326E-003  0.1524813574098151E-009  0.5132506928788232E-005  0.3029579924137232E+008  0.2681421091008555E+033  0.8232320332228856E+001  0.3499376079460860E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7111362314426474E-001  0.1640728609700746E-002 -0.6263834811964809E-003  0.1579639677381835E-002 -0.7120145427572071E-003  0.1642920871476290E-009  0.5388844637035089E-005  0.3024077856613654E+008  0.2875156512693395E+033  0.8205190853674264E+001  0.3481050204804040E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7272299716370018E-001  0.1643248496907429E-002 -0.6322937867708609E-003  0.1579598394283396E-002 -0.7197341659590029E-003  0.1722811901262950E-009  0.5640526343654189E-005  0.3018693442117444E+008  0.3068891934378234E+033  0.8178689904947396E+001  0.3463181596746797E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7426897398140106E-001  0.1645739510958110E-002 -0.6380256802810551E-003  0.1579583242211684E-002 -0.7271290967824285E-003  0.1857223461046544E-009  0.5887807939478474E-005  0.3013401862152865E+008  0.3262627356063095E+033  0.8152669392889498E+001  0.3445674824162889E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7719461221003364E-001  0.1650649786327507E-002 -0.6490089980594085E-003  0.1579744263645637E-002 -0.7409709978686064E-003  0.2007443090540283E-009  0.6371191166491315E-005  0.3003129480421250E+008  0.3650098199432861E+033  0.8102319760629774E+001  0.3411879229180688E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7858397555097336E-001  0.1653073706491640E-002 -0.6542833024859110E-003  0.1579896191805648E-002 -0.7474735540552942E-003  0.2142125662394932E-009  0.6607802161336775E-005  0.2998135282774877E+008  0.3843833621117700E+033  0.8077921111273993E+001  0.3395540022713008E+017  0.0000000000000000E+000  0.0000000000000000E+000
  0.7992984255307617E-001  0.1655480313159384E-002 -0.6594260062804063E-003  0.1580091206553712E-002 -0.7537333816696572E-003  0.2192927625791938E-009  0.6841299512901053E-005  0.2993213505506295E+008  0.4037569042802539E+033  0.8053905846432908E+001  0.3379487384281644E+017  0.0000000000000000E+000  0.0000000000000000E+000
