                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9
                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                   L_star
                        2                     -190                        0                      190 -0.9999976107731864E+000  0.4528324127026971E-001 -0.2831820961791495E-003  0.2430611817187560E+002  0.3468582503266850E+037
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P
  0.6098334202647220E-001  0.2496534970247539E-002  0.3003662462954314E-003  0.1190311546674337E-002  0.1342909455533539E-003 -0.1558280171110376E-009  0.2971825575413175E-004  0.2569810798784460E+008  0.4344021182346569E+033  0.1542518113175593E+002  0.3966779360468303E+017
  0.6161988710430088E-001  0.2528896676869091E-002  0.3036989189962796E-003  0.1204371528969541E-002  0.1356653342703052E-003  0.2793621233056568E-008  0.3096864875721886E-004  0.2563703150999148E+008  0.4471091137251473E+033  0.1536425021324048E+002  0.3941357486582800E+017
  0.6224598697523141E-001  0.2560931300379987E-002  0.3069997384808156E-003  0.1218386068652664E-002  0.1371289888855402E-003 -0.7755211803866077E-009  0.3224068575143457E-004  0.2557645315045417E+008  0.4598161092156377E+033  0.1530392253645413E+002  0.3916248542275875E+017
  0.6287925462260903E-001  0.2593541455129191E-002  0.3103626855101976E-003  0.1232476598055682E-002  0.1385399699391596E-003  0.3378774660477948E-008  0.3356192970177485E-004  0.2551468326265216E+008  0.4728791936849550E+033  0.1524252263176180E+002  0.3890755172257088E+017
  0.6350248599767880E-001  0.2625842534916351E-002  0.3136964360226865E-003  0.1246523439360722E-002  0.1400068468954010E-003 -0.1254453522820218E-008  0.3490548828329915E-004  0.2545340910196400E+008  0.4859422781542722E+033  0.1518173099165726E+002  0.3865575740948398E+017
  0.6411613590364101E-001  0.2657851331432674E-002  0.3170034105337290E-003  0.1260278440343426E-002  0.1414136216915497E-003  0.3804924942389575E-008  0.3626278197984090E-004  0.2539261000122194E+008  0.4990053626235894E+033  0.1512152198393638E+002  0.3840698359633386E+017
  0.6472062767752458E-001  0.2689583144321517E-002  0.3202850223347393E-003  0.1273995484729147E-002  0.1428489380998530E-003 -0.1590371856175500E-008  0.3764191033337850E-004  0.2533226701342613E+008  0.5120684470929067E+033  0.1506187225405265E+002  0.3816112100926198E+017
  0.6533114106871742E-001  0.2721836159567252E-002  0.3236244741436580E-003  0.1287783324791940E-002  0.1442861460680596E-003  0.4068387701009336E-008  0.3906988260246442E-004  0.2527086965493304E+008  0.5254581211627881E+033  0.1500128769944437E+002  0.3791202204059755E+017
  0.6593284419764232E-001  0.2753827851237546E-002  0.3269407614942467E-003  0.1301526974068446E-002  0.1457293589001761E-003 -0.1782695075094791E-008  0.4052023940947637E-004  0.2520995872996534E+008  0.5388477952326694E+033  0.1494133203838879E+002  0.3766605260438100E+017
  0.6623050712238210E-001  0.2769729959629142E-002  0.3285908178281289E-003  0.1308272246943392E-002  0.1464473098908051E-003  0.4048190937806031E-008  0.4124975729306751E-004  0.2517966319355871E+008  0.5455426322676107E+033  0.1491154991783371E+002  0.3754410000149470E+017
  0.6652610465048181E-001  0.2785571677507556E-002  0.3302356086920226E-003  0.1315065766083375E-002  0.1471542089091176E-003 -0.1513186402221797E-008  0.4198663319583382E-004  0.2514944656737709E+008  0.5522374693025508E+033  0.1488184525682490E+002  0.3742265784655236E+017
  0.6711127584778691E-001  0.2817080913420352E-002  0.3335104537100108E-003  0.1328442926767516E-002  0.1485880929063689E-003  0.3796572140005685E-008  0.4347026421100276E-004  0.2508931848873462E+008  0.5656271433724323E+033  0.1482280940996176E+002  0.3718175221958790E+017
  0.6770152713425644E-001  0.2849065376301364E-002  0.3368391642804731E-003  0.1342044012717847E-002  0.1500200546040026E-003 -0.1360614100605486E-008  0.4500822344243786E-004  0.2502829723334866E+008  0.5793167408893120E+033  0.1476304273062051E+002  0.3693840167243709E+017
