                                                                                                                                                                                                                                                                
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11
                        j                        l                     n_pg                      n_p                      n_g                      eta                 Re(freq)                 Im(freq)                      f_T                        H                   L_star
                       40                        1                     -175                        3                      178 -0.9999970193071857E+000  0.9350814022345553E-002 -0.1697201852811472E-003  0.6412214192258461E-003  0.4371886144024707E-004  0.2231040837440136E+038
                        1                        2                        3                        4                        5                        6                        7                        8                        9                       10                       11                       12                       13
                        x                 Re(xi_r)                 Im(xi_r)                 Re(xi_h)                 Im(xi_h)                    dW_dx                    dE_dx                        T                      M_r                      rho                        P            Re(prop_type)            Im(prop_type)
  0.5736200419099441E+000  0.2585613745551558E-002  0.1061602739323129E-002  0.2257948617471540E+000 -0.6034808326708485E+000 -0.7675528925008579E-005  0.3002446452988710E+000  0.5458975504779665E+007  0.1931048061017412E+035  0.7690758654689474E-001  0.5841785827820534E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5737231167834430E+000  0.2659676566355084E-002  0.8428358903515181E-003  0.1747900525587280E+000 -0.6188789329053925E+000 -0.7643128282777416E-005  0.2987419698122315E+000  0.5456797219240926E+007  0.1931122124550945E+035  0.7679293035585888E-001  0.5830814569677010E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5738261916569419E+000  0.2715285294110607E-002  0.6191713322289882E-003  0.1228035092703463E+000 -0.6299815437074002E+000 -0.7610830133528400E-005  0.2972455027961158E+000  0.5454619717635849E+007  0.1931196104786056E+035  0.7667843752006448E-001  0.5819863214503177E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5739292665304409E+000  0.2752143750500677E-002  0.3921596860567767E-003  0.7019549541806666E-001 -0.6367333163025274E+000 -0.7578633273829867E-005  0.2957552535816256E+000  0.5452442997766072E+007  0.1931270001668339E+035  0.7656410763612681E-001  0.5808931719721567E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5740323414039398E+000  0.2770085464180837E-002  0.1633664638167330E-003  0.1732858080535112E-001 -0.6391089716368650E+000 -0.7546536597738416E-005  0.2942712294085267E+000  0.5450267057424713E+007  0.1931343815143564E+035  0.7644994030132236E-001  0.5798020042821573E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5741354162774387E+000  0.2769074061967974E-002 -0.6563872468945017E-004 -0.3543485446333461E-001 -0.6371132927121382E+000 -0.7514539120629601E-005  0.2927934346924587E+000  0.5448091894396343E+007  0.1931417545157676E+035  0.7633593511358754E-001  0.5787128141359348E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5742384911509376E+000  0.2749202767277954E-002 -0.2932929241932914E-003 -0.8773509814565675E-001 -0.6307809110634293E+000 -0.7482639994534107E-005  0.2913218703714443E+000  0.5445917506456976E+007  0.1931491191656799E+035  0.7622209167151783E-001  0.5776255972957800E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5743415660244365E+000  0.2710693015470682E-002 -0.5180504722704245E-003 -0.1392175493644175E+000 -0.6201758903273185E+000 -0.7450838516742111E-005  0.2898565333527755E+000  0.5443743891374041E+007  0.1931564754587232E+035  0.7610840957436686E-001  0.5765403495306510E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5744446408979355E+000  0.2653892201738040E-002 -0.7383934516113653E-003 -0.1895351109632952E+000 -0.6053911112167815E+000 -0.7419134133177736E-005  0.2883974160772187E+000  0.5441571046906375E+007  0.1931638233895452E+035  0.7599488842204509E-001  0.5754570666161687E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5745477157714344E+000  0.2579270582991218E-002 -0.9528418860732065E-003 -0.2383505147077300E+000 -0.5865474635463074E+000 -0.7387526437740559E-005  0.2869445062130003E+000  0.5439398970804196E+007  0.1931711629528107E+035  0.7588152781511902E-001  0.5743757443346109E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5746507906449333E+000  0.2487417360830485E-002 -0.1159963612618265E-002 -0.2853385639084632E+000 -0.5637928522281856E+000 -0.7356015168515667E-005  0.2854977864876032E+000  0.5437227660809085E+007  0.1931784941432026E+035  0.7576832735481018E-001  0.5732963784749080E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5747538655184322E+000  0.2379035978075503E-002 -0.1358383763976825E-002 -0.3301882787313681E+000 -0.5373010253799911E+000 -0.7324600201503285E-005  0.2840572346608976E+000  0.5435057114653975E+007  0.1931858169554210E+035  0.7565528664299394E-001  0.5722189648326367E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5748583629439062E+000  0.2253122413320712E-002 -0.1549315306274064E-002 -0.3731713525307079E+000 -0.5068325667357887E+000 -0.7292851629016606E-005  0.2826031260661485E+000  0.5432857392907711E+007  0.1931932323557938E+035  0.7554084997344189E-001  0.5711286776126629E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5749628603693803E+000  0.2112010777038546E-002 -0.1728674223332943E-002 -0.4133658491422511E+000 -0.4729576356302190E+000 -0.7261202808701993E-005  0.2811553063585856E+000  0.5430658460656466E+007  0.1932006392998296E+035  0.7542657941341999E-001  0.5700404020659286E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5750673577948544E+000  0.1956756073680015E-002 -0.1895263266526072E-002 -0.4505048270209647E+000 -0.4359294515256228E+000 -0.7229654075424669E-005  0.2797137371101511E+000  0.5428460320038658E+007  0.1932080377822390E+035  0.7531247425201623E-001  0.5689541322783045E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5751718552203284E+000  0.1788506441283171E-002 -0.2047980611407914E-002 -0.4843441617357576E+000 -0.3960218599911751E+000 -0.7198205801470129E-005  0.2782783759167703E+000  0.5426262973146643E+007  0.1932154277977508E+035  0.7519853377960638E-001  0.5678698623457196E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5752763526458025E+000  0.1608494587058864E-002 -0.2185826988378394E-002 -0.5146641119298734E+000 -0.3535272923339032E+000 -0.7166858392570935E-005  0.2768491770674462E+000  0.5424066422026682E+007  0.1932228093411114E+035  0.7508475728785108E-001  0.5667875863741498E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5753808500712765E+000  0.1418028687924208E-002 -0.2307912050584286E-002 -0.5412707042160096E+000 -0.3087546090395845E+000 -0.7135612281087695E-005  0.2754260922959225E+000  0.5421870668678937E+007  0.1932301824070851E+035  0.7497114406969441E-001  0.5657072984796174E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5754853474967505E+000  0.1218482823388433E-002 -0.2413459939976397E-002 -0.5639969286489351E+000 -0.2620268429651157E+000 -0.7104467916085176E-005  0.2740090715947423E+000  0.5419675715057464E+007  0.1932375469904537E+035  0.7485769341936178E-001  0.5646289927881905E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5755898449222245E+000  0.1011287010949832E-002 -0.2501814018346213E-002 -0.5827037378092075E+000 -0.2136788588000946E+000 -0.7073425750602798E-005  0.2725980640703848E+000  0.5417481563070185E+007  0.1932449030860174E+035  0.7474440463235801E-001  0.5635526634359742E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5756943423476987E+000  0.7979169163982072E-003 -0.2572440736259515E-002 -0.5972808439606639E+000 -0.1640549457694430E+000 -0.7042486226859809E-005  0.2711930188172272E+000  0.5415288214578870E+007  0.1932522506885935E+035  0.7463127700546505E-001  0.5624783045691085E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5757988397731727E+000  0.5798833131314705E-003 -0.2624932619035229E-002 -0.6076473101991274E+000 -0.1135063608817423E+000 -0.7011649760469928E-005  0.2697938857874706E+000  0.5413095671399138E+007  0.1932595897930174E+035  0.7451830983674071E-001  0.5614059103437672E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5759033371986467E+000  0.3587213657707328E-003 -0.2659010355244759E-002 -0.6137519329815551E+000 -0.6238884023518076E-001 -0.6980916724975193E-005  0.2684006166340969E+000  0.5410903935300411E+007  0.1932669203941419E+035  0.7440550242551579E-001  0.5603354749261465E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5760078346241208E+000  0.1359798140112261E-003 -0.2674523979579145E-002 -0.6155734149013216E+000 -0.1106009597957842E-001 -0.6950287438173553E-005  0.2670131655044049E+000  0.5408713008005914E+007  0.1932742424868377E+035  0.7429285407239267E-001  0.5592669924924665E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5761108281030577E+000 -0.8359440125583441E-004 -0.2671628485808211E-002 -0.6131856959557470E+000  0.3938958350376556E-001 -0.6920200009884216E-005  0.2656512711953851E+000  0.5406554483698044E+007  0.1932814509480539E+035  0.7418197811741965E-001  0.5582157710232711E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5762138215819947E+000 -0.3017179616215712E-003 -0.2650781888545191E-002 -0.6066817312057794E+000  0.8935829011199672E-001 -0.6890214392994877E-005  0.2642949316865184E+000  0.5404396872872327E+007  0.1932886512937442E+035  0.7407124982366861E-001  0.5571664030138340E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5763168150609318E+000 -0.5169304471648217E-003 -0.2612207673314186E-002 -0.5961254356222103E+000  0.1385119679929556E+000 -0.6860330568262927E-005  0.2629441262690217E+000  0.5402240131176666E+007  0.1932958435182762E+035  0.7396067171825658E-001  0.5561189007169216E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5764198085398688E+000 -0.7277986923050921E-003 -0.2556247445851903E-002 -0.5816076674286287E+000  0.1865238865876280E+000 -0.6830548462437813E-005  0.2615988388949846E+000  0.5400084214613186E+007  0.1933030276160356E+035  0.7385024632313059E-001  0.5550732763537514E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5765228020188058E+000 -0.9329262751221140E-003 -0.2483357940809083E-002 -0.5632454516630889E+000  0.2330767979150322E+000 -0.6800867916726773E-005  0.2602590582795847E+000  0.5397929079538279E+007  0.1933102035814257E+035  0.7373997615507565E-001  0.5540295421140089E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5766257954977427E+000 -0.1130962697952878E-002 -0.2394107274189579E-002 -0.5411810324805864E+000  0.2778650154783923E+000 -0.6771288672161643E-005  0.2589247778888616E+000  0.5395774682662584E+007  0.1933173714088675E+035  0.7362986372572229E-001  0.5529877101558609E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5767287889766798E+000 -0.1320612199555702E-002 -0.2289170470120118E-002 -0.5155807618401479E+000  0.3205964013330597E+000 -0.6741810368908894E-005  0.2575959958040346E+000  0.5393620981050915E+007  0.1933245310927999E+035  0.7351991154155445E-001  0.5519477926059662E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5768317824556168E+000 -0.1500642142076806E-002 -0.2169324297204551E-002 -0.4866338332673329E+000  0.3609942485850905E+000 -0.6712432556218165E-005  0.2562727144586490E+000  0.5391467932122133E+007  0.1933316826276794E+035  0.7341012210391741E-001  0.5509098015594898E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5769347759345538E+000 -0.1669890919356652E-002 -0.2035441454100396E-002 -0.4545508703622668E+000  0.3987990473970175E+000 -0.6683154709604087E-005  0.2549549402502347E+000  0.5389315493648930E+007  0.1933388260079801E+035  0.7330049790902529E-001  0.5498737490801023E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5770377694134908E+000 -0.1827275336748198E-002 -0.1888484148036331E-002 -0.4195623806286124E+000  0.4337701234598547E+000 -0.6653976251884233E-005  0.2536426830334008E+000  0.5387163623757582E+007  0.1933459612281940E+035  0.7319104144796854E-001  0.5488396471999855E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5771407628924278E+000 -0.1971797416561113E-002 -0.1729497113741658E-002 -0.3819170860247581E+000  0.4656871388403859E+000 -0.6624896574764053E-005  0.2523359555060431E+000  0.5385012280927622E+007  0.1933530882828304E+035  0.7308175520672226E-001  0.5478075079198361E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5772437563713648E+000 -0.2102550587471900E-002 -0.1559600123651273E-002 -0.3418801423774914E+000  0.4943514461258333E+000 -0.6595915057690078E-005  0.2510347725047403E+000  0.5382861423991452E+007  0.1933602071664164E+035  0.7297264166615308E-001  0.5467773432088572E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5773481756943367E+000 -0.2220226165008790E-002 -0.1377433908011928E-002 -0.2991349900942377E+000  0.5199115110606305E+000 -0.6566633333829445E-005  0.2497212989195824E+000  0.5380681265057337E+007  0.1933674163312130E+035  0.7286219663924851E-001  0.5457349461744834E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5774525950173086E+000 -0.2322180634731620E-002 -0.1186572323275893E-002 -0.2545237807649474E+000  0.5417896605698429E+000 -0.6537451430366237E-005  0.2484135464523995E+000  0.5378501619280712E+007  0.1933746172375730E+035  0.7275193062486693E-001  0.5446945828609975E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5775570143402804E+000 -0.2407789111029597E-002 -0.9883664998354509E-003 -0.2083623024202265E+000  0.5598540682550184E+000 -0.6508368425400453E-005  0.2471115121865980E+000  0.5376322530009019E+007  0.1933818098843780E+035  0.7264184004383421E-001  0.5436562309565239E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5776614336632524E+000 -0.2476542294578425E-002 -0.7842107288127858E-003 -0.1609752184535354E+000  0.5739998610675843E+000 -0.6479383437080587E-005  0.2458151928895177E+000  0.5374144040178365E+007  0.1933889942705197E+035  0.7253192132402729E-001  0.5426198681999522E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5777658529862242E+000 -0.2528049277865852E-002 -0.5755326251061664E-003 -0.1126937795094595E+000  0.5841496716674494E+000 -0.6450495676021329E-005  0.2445245843398609E+000  0.5371966192313961E+007  0.1933961703948994E+035  0.7242217090036471E-001  0.5415854723809341E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5778702723091961E+000 -0.2562039518369765E-002 -0.3637831265469311E-003 -0.6385350580005433E-001  0.5902539977278944E+000 -0.6421704478049199E-005  0.2432396806679783E+000  0.5369789028530440E+007  0.1934033382564285E+035  0.7231258521479424E-001  0.5405530213398518E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5779746916321680E+000 -0.2578363971846577E-002 -0.1504263991478450E-003 -0.1479185603420182E-001  0.5922913671609258E+000 -0.6393009322518244E-005  0.2419604737393405E+000  0.5367612590532145E+007  0.1934104978540279E+035  0.7220316071628342E-001  0.5395224929678048E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5780791109551399E+000 -0.2576995384034927E-002  0.6307028150006953E-004  0.3415410089918668E-001  0.5902683095824339E+000 -0.6364409841164269E-005  0.2406869526061243E+000  0.5365436919613295E+007  0.1934176491866282E+035  0.7209389386080828E-001  0.5384938652065809E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5781835302781118E+000 -0.2558027744878423E-002  0.2752466029979041E-003  0.8264999550009432E-001  0.5842191356659727E+000 -0.6335905821933322E-005  0.2394191030464979E+000  0.5363262056658085E+007  0.1934247922531700E+035  0.7198478111134277E-001  0.5374671160486214E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5782879496010835E+000 -0.2521674915098743E-002  0.4846591742607855E-003  0.1303664327438631E+000  0.5742055273419506E+000 -0.6307497211583883E-005  0.2381569072056621E+000  0.5361088042140710E+007  0.1934319270526036E+035  0.7187581893784822E-001  0.5364422235369918E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5783923689240554E+000 -0.2468268440559520E-002  0.6898913015037523E-003  0.1769812173139769E+000  0.5603159430751178E+000 -0.6279184120251393E-005  0.2369003433473520E+000  0.5358914916125287E+007  0.1934390535838886E+035  0.7176700381726223E-001  0.5354191657653314E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5784967882470273E+000 -0.2398254575319326E-002  0.8895625163805234E-003  0.2221815140741098E+000  0.5426648436902894E+000 -0.6250966830657594E-005  0.2356493857195054E+000  0.5356742718265725E+007  0.1934461718459950E+035  0.7165833223348871E-001  0.5343979208778196E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5786000772050578E+000 -0.2313204662662666E-002  0.1080294726195465E-002  0.2652059208866156E+000  0.5216405643279636E+000 -0.6223149837783460E-005  0.2344174865933253E+000  0.5354594728092232E+007  0.1934532049726474E+035  0.7155099427225882E-001  0.5333896025257379E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5787033661630884E+000 -0.2213091517058869E-002  0.1263039248459352E-002  0.3062724989028530E+000  0.4972302617228326E+000 -0.6195431560319076E-005  0.2331911107930256E+000  0.5352447320582449E+007  0.1934602301131479E+035  0.7144382109609698E-001  0.5323831905883936E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5788066551211188E+000 -0.2098654096485457E-002  0.1436616072875392E-002  0.3451170753859143E+000  0.4696137687317087E+000 -0.6167811549249067E-005  0.2319701796070398E+000  0.5350300705077607E+007  0.1934672472533178E+035  0.7133679772907760E-001  0.5313785992237154E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5789099440791493E+000 -0.1970722911776802E-002  0.1599912662203788E-002  0.3814918048313845E+000  0.4389913041384965E+000 -0.6140288513399953E-005  0.2307546120036912E+000  0.5348155089035934E+007  0.1934742563790117E+035  0.7122990922503337E-001  0.5303757427911349E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5790132330371798E+000 -0.1830213934600382E-002  0.1751890969639463E-002  0.4151667209959710E+000  0.4055820059365602E+000 -0.6112860542577861E-005  0.2295443261998097E+000  0.5346010678031787E+007  0.1934812574761175E+035  0.7112314066751062E-001  0.5293745358514199E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5791165219952102E+000 -0.1678121975638207E-002  0.1891593911775700E-002  0.4459311585400051E+000  0.3696223482163035E+000 -0.6085525267210613E-005  0.2283392411482072E+000  0.5343867675753024E+007  0.1934882505305570E+035  0.7101647716972423E-001  0.5283748931664178E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5792205251976118E+000 -0.1514356458969503E-002  0.2018977888051914E-002  0.4737749444716099E+000  0.3310928254515557E+000 -0.6058092783762386E-005  0.2271310345099508E+000  0.5341711414144294E+007  0.1934952838591910E+035  0.7090917213837307E-001  0.5273698601167075E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5793245284000135E+000 -0.1341083332278888E-002  0.2132240155578499E-002  0.4983034144039377E+000  0.2905048125701153E+000 -0.6030751101855727E-005  0.2259280384999296E+000  0.5339556573909003E+007  0.1935023091205277E+035  0.7080197336307908E-001  0.5263664078582774E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5794285316024150E+000 -0.1159514944170831E-002  0.2230686195061070E-002  0.5193680973090155E+000  0.2481422513421291E+000 -0.6003500892978694E-005  0.2247302713648434E+000  0.5337402941266148E+007  0.1935093263006528E+035  0.7069489577997906E-001  0.5253646178336701E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5795325348048166E+000 -0.9709129308032361E-003  0.2313725053584167E-002  0.5368447108769911E+000  0.2042994416984476E+000 -0.5976343491996950E-005  0.2235377503630191E+000  0.5335250304382400E+007  0.1935163353856857E+035  0.7058795429514939E-001  0.5243645712899328E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5796365380072181E+000 -0.7765794181715151E-003  0.2380872704321918E-002  0.5506338504103151E+000  0.1592789929514388E+000 -0.5949280646113563E-005  0.2223504911356824E+000  0.5333098453374812E+007  0.1935233363617791E+035  0.7048116378465225E-001  0.5233663492788588E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5797405412096197E+000 -0.5778480088684237E-003  0.2431754663464653E-002  0.5606615053052338E+000  0.1133897328344143E+000 -0.5922314342598042E-005  0.2211685072326549E+000  0.5330947180311728E+007  0.1935303292151189E+035  0.7037453909458090E-001  0.5223700326571381E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5798441477704653E+000 -0.3768473125663096E-003  0.2466008542263311E-002  0.5668629709476094E+000  0.6712217254514280E-001 -0.5895548310594441E-005  0.2199962062188284E+000  0.5328804803372936E+007  0.1935372873712324E+035  0.7026847820988114E-001  0.5213793660614484E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5799477543313111E+000 -0.1741811348312290E-003  0.2483710189655847E-002  0.5692614704198319E+000  0.2061422907033789E-001 -0.5868878089575778E-005  0.2188289986290441E+000  0.5326663341248267E+007  0.1935442375709166E+035  0.7016255836613364E-001  0.5203904564970766E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5800513608921568E+000  0.2879340603098689E-004  0.2484821641446072E-002  0.5678603372702002E+000 -0.2582298932272825E-001 -0.5842303278723705E-005  0.2176668615595590E+000  0.5324522749208206E+007  0.1935511798129639E+035  0.7005678217150549E-001  0.5194033160865120E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5801549674530025E+000  0.2307245174901011E-003  0.2469415630727452E-002  0.5626882170952314E+000 -0.7188061526190291E-001 -0.5815823460019880E-005  0.2165097742284511E+000  0.5322382982897490E+007  0.1935581140961762E+035  0.6995115222881694E-001  0.5184179569233329E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5802585740138482E+000  0.4302747086432900E-003  0.2437674433963091E-002  0.5537987172465774E+000 -0.1172540685100415E+000 -0.5789438216817222E-005  0.2153577182261751E+000  0.5320243998335185E+007  0.1935650404193648E+035  0.6984567113554949E-001  0.5174343910722098E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5803621805746939E+000  0.6261296110358868E-003  0.2389887994315186E-002  0.5412698923280003E+000 -0.1616450594973265E+000 -0.5763147145836604E-005  0.2142106776875016E+000  0.5318105751914706E+007  0.1935719587813505E+035  0.6974034148385373E-001  0.5164526305689078E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5804657871355396E+000  0.8170065867146958E-003  0.2326451339982844E-002  0.5252035701534268E+000 -0.2047635370776651E+000 -0.5736949863627023E-005  0.2130686393848640E+000  0.5315968200403765E+007  0.1935788691809638E+035  0.6963516586055814E-001  0.5154726874202884E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5805693936963853E+000  0.1001663067660535E-002  0.2247861319875399E-002  0.5057245238668452E+000 -0.2463295679224194E+000 -0.5710846008515257E-005  0.2119315927441527E+000  0.5313831300944246E+007  0.1935857716170446E+035  0.6953014684717675E-001  0.5144945736043047E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5806730002572310E+000  0.1178904572973958E-002  0.2154712683329858E-002  0.4829794969080372E+000 -0.2860751355242688E+000 -0.5684835238857535E-005  0.2107995297852686E+000  0.5311695011052023E+007  0.1935926660884422E+035  0.6942528701991678E-001  0.5135183010699879E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5807766068180767E+000  0.1347592352761636E-002  0.2047693534746821E-002  0.4571360884378700E+000 -0.3237458474210780E+000 -0.5658917228041665E-005  0.2096724449909833E+000  0.5309559288616709E+007  0.1935995525940154E+035  0.6932058894968768E-001  0.5125438817374488E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5808802133789224E+000  0.1506650610568454E-002  0.1927580197938736E-002  0.4283815077060700E+000 -0.3591025399593464E+000 -0.5633091656219216E-005  0.2085503351089311E+000  0.5307424091901336E+007  0.1936064311326325E+035  0.6921605520210841E-001  0.5115713274978539E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5809838199397681E+000  0.1655073259384031E-002  0.1795231528641565E-002  0.3969212066498549E+000 -0.3919227706900012E+000 -0.5607358198209981E-005  0.2074331988932201E+000  0.5305289379541965E+007  0.1936133017031712E+035  0.6911168833751552E-001  0.5106006502134141E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5810866497041061E+000  0.1790950286591639E-002  0.1652698078759757E-002  0.3632402604472266E+000 -0.4217875555193902E+000 -0.5581908266384147E-005  0.2063293340010213E+000  0.5303171139872666E+007  0.1936201129503103E+035  0.6900827063959669E-001  0.5096391155968073E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5811894794684441E+000  0.1914604193017445E-002  0.1500015261979786E-002  0.3273449082269647E+000 -0.4487714380936367E+000 -0.5556548907438762E-005  0.2052303552568587E+000  0.5301053406205650E+007  0.1936269164811108E+035  0.6890501701930575E-001  0.5086794276375788E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5812923092327821E+000  0.2025289290580580E-002  0.1338226093269806E-002  0.2894803269878987E+000 -0.4727132807801229E+000 -0.5531279356221176E-005  0.2041362497062608E+000  0.5298936214933937E+007  0.1936337122900981E+035  0.6880192457293714E-001  0.5077215675640500E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5813951389971200E+000  0.2122348421142195E-002  0.1168427208182312E-002  0.2499031331417569E+000 -0.4934726993978008E+000 -0.5506098888465363E-005  0.2030470056270444E+000  0.5296819602105749E+007  0.1936405003718150E+035  0.6869899040239151E-001  0.5067655166495735E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5814979687614580E+000  0.2205216702340641E-002  0.9917613910167930E-003  0.2088796359667655E+000 -0.5109308477961284E+000 -0.5481006837605847E-005  0.2019626122158618E+000  0.5294703603424856E+007  0.1936472807208213E+035  0.6859621161516763E-001  0.5058112562125023E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5816007985257960E+000  0.2273424646640749E-002  0.8094098519480717E-003  0.1666840398936337E+000 -0.5249910563901344E+000 -0.5456002598285351E-005  0.2008830592531300E+000  0.5292588254250855E+007  0.1936540533316938E+035  0.6849358532435379E-001  0.5048587676161523E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5817036282901340E+000  0.2326600637810142E-002  0.6225843053491262E-003  0.1235966077552823E+000 -0.5355793215778604E+000 -0.5431085621422803E-005  0.1998083367636651E+000  0.5290473589599407E+007  0.1936608181990260E+035  0.6839110864861980E-001  0.5039080322687684E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5818064580544720E+000  0.2364472753358969E-002  0.4325189024194438E-003  0.7990179728616974E-001 -0.5426446439652577E+000 -0.5406255405095230E-005  0.1987384346872278E+000  0.5288359644142373E+007  0.1936675753174287E+035  0.6828877871220788E-001  0.5029590316234755E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5819092878188099E+000  0.2386869925836012E-002  0.2404620717704142E-003  0.3588638323358188E-001 -0.5461592143259955E+000 -0.5381511484796695E-005  0.1976733425702558E+000  0.5286246452207932E+007  0.1936743246815294E+035  0.6818659264492480E-001  0.5020117471782408E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5820121175831479E+000  0.2393722440245505E-002  0.4766832179151190E-004 -0.8162422564164322E-002 -0.5461184472254547E+000 -0.5356853425975531E-005  0.1966130492873515E+000  0.5284134047780618E+007  0.1936810662859726E+035  0.6808454758213324E-001  0.5010661604758247E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5821149473474859E+000  0.2385061769197454E-002 -0.1446099415482371E-003 -0.5195884086226805E-001 -0.5425408632308205E+000 -0.5332280821195145E-005  0.1955575427986532E+000  0.5282022464501291E+007  0.1936878001254195E+035  0.6798264066474349E-001  0.5001222531037303E+014 -0.1000000000000000E+001  0.0000000000000000E+000
  0.5822177771118239E+000  0.2361019751708252E-002 -0.3351305283300810E-003 -0.9522037235023377E-001 -0.5354678216080134E+000 -0.5307793293858287E-005  0.1945068099470497E+000  0.5279911735667070E+007  0.1936945261945486E+035  0.6788086903920541E-001  0.4991800066941577E+014 -0.1000000000000000E+001  0.0000000000000000E+000
